PubchemID,Cluster
4474778,2
4517618,2
2645,2
2735,2
3641,2
5772,2
5282226,2
44424639,2
6604200,2
5359476,2
9870843,2
13505,2
54385,2
6323289,2
63306,2
5287844,2
445638,2
9825434,2
6918537,2
6505803,2
11243969,2
46705423,2
62930,2
46882177,2
24771758,2
71768094,2
1548942,2
22024915,2
5288674,2
167159,2
5744,2
636398,2
446274,3
6274,3
5578,3
2088,3
4211,3
41693,3
2381,3
148192,3
123619,3
128882,3
131704187,3
154044,3
11914,3
447199,3
2605,3
9543424,3
444837,3
188350,3
439326,3
657141,3
162569,3
156126,3
446394,3
466960,3
440996,3
5287870,3
446586,3
447014,3
68368,3
451597,3
159324,3
46937046,3
46937057,3
25058136,3
263366,3
1548970,3
11677589,3
2021,3
3040,3
3364,3
3454,3
3872,3
4724,3
4736,3
5052,3
5106,3
63001,3
45266800,3
131704196,3
446514,3
5326934,3
5287648,3
9571004,3
57515973,3
447451,3
5565,4
102232,4
16129704,4
45267103,4
14257662,4
448601,4
71415,4
43672,4
2148,4
5215,4
6013,4
4030,4
4493,4
2099,4
5281004,4
3055,4
3011155,4
151166,4
5468,4
72271,4
441123,4
449555,4
70931,4
3260017,4
5289613,4
6327654,4
446325,4
448632,4
446386,4
449394,4
6131,4
17754209,4
439846,4
6858209,4
3016416,4
192706,4
40326,4
160355,4
131682,4
2366,4
3080,4
169870,4
46937043,4
1722,4
4369,4
131704310,4
220535,4
11556711,4
162955,4
443380,4
5160,4
85,4
143,4
1972,4
3063,4
3687,4
3902,4
5645,4
5731,4
8197,4
25959,4
42395,4
47640,4
60754,4
62305,4
65014,4
65840,4
71316,4
71348,4
123597,4
123620,4
6850789,4
11947681,4
16126651,4
16129616,4
16129617,4
16129632,4
16129665,4
16129672,4
16129682,4
16129701,4
16129703,4
16130199,4
16130295,4
16131310,4
16132265,4
16132283,4
16132344,4
16132418,4
16132438,4
16132441,4
16132446,4
16134956,4
16137271,4
16139342,4
16139605,4
16156130,4
16158207,4
17754772,4
24950485,4
25074886,4
44134877,4
44146714,4
44201342,4
44567678,4
5199,4
9860058,4
24970412,4
25102846,4
5281081,4
49852292,4
11953884,4
5289089,4
448457,4
10904076,4
54708743,4
79639,4
5288792,4
448408,4
444729,4
446165,4
4369524,4
54727985,4
6451164,4
54708735,4
7019255,4
281,4
446124,5
446662,5
446277,5
9955116,6
25074887,6
5770,6
20279,6
5284371,6
4543,6
2761,6
10917,6
3393,6
3440,6
4873,6
3675,6
55466,6
3516,6
5078,6
3108,6
3749,6
17134,6
60921,6
688561,6
4999,6
3775,6
657131,6
448220,6
5496628,6
5880,6
644175,6
33042,6
222528,6
12057,6
394347,6
4369446,6
854026,6
213053,6
71364,6
6540289,6
6920596,6
10286462,6
1510981,6
131704314,6
44631912,6
5944,6
23951,6
2250,6
2781,6
2891,6
3171,6
3209,6
3250,6
3255,6
3746,6
3918,6
5039,6
5352,6
5514,6
54949,6
60183,6
72938,6
148127,6
3038497,6
5360237,6
5362420,6
11519069,6
16129690,6
44564722,6
56842239,6
28696,6
48175,6
5447130,6
6916249,6
3001055,6
8646,6
5326682,6
49866839,6
175496,6
657041,6
6912404,6
6918523,6
5281034,6
5359405,6
4197,7
71398,7
6436135,7
3157,7
157920,7
3305,7
2893,7
11291932,7
5388906,7
4578,7
2022,7
2791,7
2909,7
3375,7
3379,7
3381,7
3392,7
4271,7
54786,7
6433119,7
21630,7
34058,7
16231,7
6335412,7
3355,8
54746,8
2160,8
2713,8
16362,8
9543429,8
446824,8
448662,8
13017,8
8642,8
445309,8
14123494,8
4369475,8
25011732,8
446532,8
54929,8
68802,8
130313,8
3685,8
449137,9
3324,9
439407,9
449178,9
128878,9
447049,9
42627264,9
5297,9
54695768,10
5289507,10
23690938,10
439811,11
17753777,11
6102824,11
36735,12
4633,12
446504,12
9403,12
3263,12
5404,12
130565,12
16045418,12
8759,12
46937026,13
54477,13
2484,13
1649,13
78057,13
5496627,13
72792,13
2761494,13
165151,13
131704233,13
445969,13
444581,13
447559,13
445018,13
9854012,13
2132,13
165323,13
46937108,13
46937109,13
4259,13
71362,13
131704185,14
119607,14
2372,14
7339,14
5287540,14
4469994,14
2681,14
448372,14
8629,14
447536,14
447256,14
5287515,14
657144,14
447048,14
7464,14
5459918,14
11113761,14
123912,14
449218,14
448873,14
449633,14
5287494,14
448087,14
17754157,14
447261,14
444672,14
446858,14
5288987,14
65077,14
7389,14
312183,14
5281,14
151437,14
5288719,14
448575,14
657098,14
447202,14
445533,14
657065,14
446783,14
5459861,14
131704252,14
127370,14
17754128,14
448294,14
2396,14
6992039,14
445999,14
449101,14
445736,14
4327,14
1331,14
447022,14
700,14
71070,14
448610,14
2353,14
5287936,14
5289531,14
444514,14
448025,14
447466,14
44462678,14
5497056,14
439750,14
11481186,14
445505,14
5681,14
445785,14
445307,14
17753799,14
5494414,14
5288103,14
5288476,14
3236,14
2562,14
191,14
3848,14
102258,14
222786,14
6477186,14
16158473,14
24838347,14
64139,14
10219702,15
6287,15
33624,15
24083,15
4934,15
5287990,15
46936702,15
5453,15
6857686,15
1150567,15
12773795,15
247304,15
1723,15
65157,15
9818306,15
222757,15
401,15
596,15
3256,15
3268,15
40703,15
54688,15
3055172,15
6540478,15
5462222,15
131704201,15
8582,15
131536,16
55480,16
123964,17
77993,17
4499,17
6024,17
31304,17
28864,17
2796,17
2161,17
3354,17
5284596,17
44093,17
2444,17
443884,17
49866981,17
9543528,17
444150,17
285033,17
644241,17
42615253,17
11500273,17
16122577,17
6914624,17
46937051,17
11957393,17
25011730,17
2352168,17
23653531,17
23729147,17
448729,17
17749735,17
16113377,17
16741227,17
5326866,17
46937141,17
25023881,17
2737071,17
23663870,17
89767,17
104747,17
443130,17
6918612,17
108144,17
26248,17
443955,17
114905,17
4450,17
4253,17
150310,17
10107393,17
5362065,17
11269429,17
5289321,18
3403,18
5280581,18
131704227,18
6323502,18
5288022,18
65457,18
20055510,18
3929,19
5284373,19
60846,19
2082,19
4914,19
2720,19
259331,19
444941,19
449362,19
446837,19
7405,19
131704237,19
447018,19
3455,19
448333,19
445534,19
379,19
46937028,19
1712,19
25113124,19
1082702,19
4300,19
6914568,19
9549223,19
446158,19
9547940,19
6102781,19
10134493,19
23644579,19
17748441,19
24894153,19
11987860,19
447911,19
46937048,19
2776424,19
9547959,19
46937053,19
25210476,19
25049750,19
446106,19
2724883,19
673481,19
131505,19
5288064,19
5288066,19
446845,19
24963048,19
24801862,19
14899645,19
736407,19
5289197,19
6852129,19
753,19
2548,19
4989,19
5032,19
5523,19
32169,19
62965,19
71469,19
107969,19
127909,19
441382,19
5462337,19
448532,19
46937148,19
5327067,20
5360515,20
3767,20
896,20
3019,20
1978,20
3343,20
9923,20
159055,20
448269,20
17754131,20
12530,20
446385,20
446185,20
446948,20
131704254,20
447108,20
14463,20
1032,20
447827,20
5438,20
17753992,20
5289470,20
1511,20
17754186,20
10305301,20
439427,20
448012,20
5289039,20
448009,20
10621,20
10299876,20
24180718,20
22850133,20
44129620,20
11441375,20
10343728,20
24180722,20
4369568,20
5287977,20
54682463,20
4474224,20
23586145,20
25243853,20
25134253,20
2738139,20
92109,20
11149906,20
9549259,20
74077203,20
6852168,20
11979006,20
10286159,20
449241,20
24748045,20
449003,20
11984575,20
9547890,20
6006216,20
44129629,20
44129630,20
5289054,20
122335,20
447359,20
24878044,20
124075,20
3447,20
5467,20
5203,20
107994,20
15951529,20
444378,20
131704215,20
448407,20
9576891,20
46937061,20
9562794,20
5353788,20
2349,21
53708,22
4993,22
1983,22
5405,22
6279,22
5358,22
5280980,22
5479,22
813,22
5496642,22
65355,22
2663,22
9933475,22
6918837,22
9842606,22
25134249,22
68205,22
976666,22
657061,22
54688400,22
9543496,22
16750074,22
11504295,22
6,22
23982,22
4418,22
4542,22
5051,22
5651,22
45469,22
157429,22
5327147,22
44257,22
11987861,22
444008,22
72304,23
154257,23
65015,23
708346,23
97297,24
5391,24
2578,24
40839,24
4046,24
2913,24
5035,24
449171,24
3156,24
2803,24
6917698,24
4935,24
60877,24
5284566,24
77992,24
32798,24
27661,24
4883,24
4870,24
53461739,24
4631,24
5325,24
23700,24
65115,24
5798,24
5287488,24
65359,24
448841,24
25199766,24
9887712,24
9952916,24
3038498,24
6115,24
670006,24
24860533,24
24180719,24
24812720,24
24836812,24
25011729,24
23653503,24
11348631,24
5287796,24
25134257,24
4292413,24
7013169,24
23586146,24
23645578,24
24963033,24
11349402,24
11974440,24
87031,24
9926933,24
5289332,24
656909,24
6323528,24
121026,24
15574941,24
169371,24
11707110,24
170361,24
