chemical_pubchem_id	chemical_chembl_id	target_uniprot_id	target_chembl_id	pchembl	normalize_pchembl
16129704	CHEMBL2103749	P00734	CHEMBL204	0.0	0.0
16129704	CHEMBL2103749	P05164	CHEMBL2439	0.0	0.0
5311128	CHEMBL1201247	P22888	CHEMBL1854	0.0	0.0
5311128	CHEMBL1201247	P30968	CHEMBL1855	0.0	0.0
45267103	CHEMBL557217	P08183	CHEMBL4302	0.0	0.0
25074887	CHEMBL1200490	P30968	CHEMBL1855	8.64	0.7955801104972376
25074887	CHEMBL1200490	P22888	CHEMBL1854	0.0	0.0
5284373	CHEMBL160	P62937	CHEMBL1949	7.645161290322581	0.7039743361254679
5284373	CHEMBL160	P30405	CHEMBL3325306	0.0	0.0
5284373	CHEMBL160	P24462	CHEMBL3341582	0.0	0.0
5284373	CHEMBL160	P20815	CHEMBL3019	0.0	0.0
5284373	CHEMBL160	P08684	CHEMBL340	5.655714285714287	0.5207840042094186
5284373	CHEMBL160	P33261	CHEMBL3622	5.16	0.47513812154696133
5284373	CHEMBL160	P10632	CHEMBL3721	0.0	0.0
5284373	CHEMBL160	P11712	CHEMBL3397	4.41	0.40607734806629836
5284373	CHEMBL160	P10635	CHEMBL289	0.0	0.0
5284373	CHEMBL160	P08183	CHEMBL4302	5.913191489361703	0.544492770659457
5284373	CHEMBL160	O15438	CHEMBL5918	4.64	0.42725598526703495
5284373	CHEMBL160	O95342	CHEMBL6020	5.757142857142857	0.530123651670613
5284373	CHEMBL160	P46721	CHEMBL1743123	0.0	0.0
5284373	CHEMBL160	Q12908	CHEMBL2778	4.62	0.425414364640884
5284373	CHEMBL160	Q14973	CHEMBL5287	6.0	0.5524861878453039
5284373	CHEMBL160	Q4U2R8	CHEMBL1641347	0.0	0.0
5284373	CHEMBL160	Q5T3U5	CHEMBL2073687	0.0	0.0
5284373	CHEMBL160	Q92887	CHEMBL5748	4.871428571428571	0.448566166798211
5284373	CHEMBL160	Q9UNQ0	CHEMBL5393	5.25	0.48342541436464087
5284373	CHEMBL160	Q9Y6L6	CHEMBL1697668	6.25	0.5755064456721916
5284373	CHEMBL160	Q9NPD5	CHEMBL1743121	5.904999999999999	0.5437384898710865
14257662	CHEMBL3185126	P37288	CHEMBL1889	0.0	0.0
448601	CHEMBL1680	P30872	CHEMBL1917	0.0	0.0
448601	CHEMBL1680	P35346	CHEMBL1792	0.0	0.0
448601	CHEMBL1680	P30874	CHEMBL1804	0.0	0.0
448601	CHEMBL1680	P05164	CHEMBL2439	0.0	0.0
16131215	CHEMBL1252	P30968	CHEMBL1855	8.780000000000001	0.8084714548802948
1051	CHEMBL82202	Q99259	CHEMBL2614	0.0	0.0
1051	CHEMBL82202	P35520	CHEMBL3399911	0.0	0.0
1051	CHEMBL82202	Q16719	CHEMBL5100	0.0	0.0
1051	CHEMBL82202	P34896	CHEMBL1772927	0.0	0.0
1051	CHEMBL82202	P17174	CHEMBL2189139	0.0	0.0
1051	CHEMBL82202	P04181	CHEMBL5954	0.0	0.0
1051	CHEMBL82202	P11926	CHEMBL1869	0.0	0.0
1051	CHEMBL82202	Q8N5Z0	CHEMBL2046259	0.0	0.0
1051	CHEMBL82202	P80404	CHEMBL2044	0.0	0.0
1051	CHEMBL82202	Q9NVS9	CHEMBL3271932	0.0	0.0
1051	CHEMBL82202	O95470	CHEMBL3286061	0.0	0.0
1051	CHEMBL82202	P17735	CHEMBL3043	0.0	0.0
1051	CHEMBL82202	Q16773	CHEMBL3962	0.0	0.0
1051	CHEMBL82202	P06737	CHEMBL2568	0.0	0.0
1051	CHEMBL82202	O15270	CHEMBL1250344	0.0	0.0
1051	CHEMBL82202	P24298	CHEMBL5929	0.0	0.0
1051	CHEMBL82202	O15269	CHEMBL1250343	0.0	0.0
1051	CHEMBL82202	P54687	CHEMBL4679	0.0	0.0
1051	CHEMBL82202	O15382	CHEMBL3616354	0.0	0.0
1051	CHEMBL82202	P11216	CHEMBL3856	0.0	0.0
1051	CHEMBL82202	P11217	CHEMBL3526	0.0	0.0
1051	CHEMBL82202	P20711	CHEMBL1843	0.0	0.0
1051	CHEMBL82202	Q6YP21	CHEMBL2046260	0.0	0.0
1051	CHEMBL82202	Q9GZT4	CHEMBL4460	0.0	0.0
70678590	CHEMBL2110563	Q99707	CHEMBL2150844	0.0	0.0
70678590	CHEMBL2110563	P33527	CHEMBL3004	0.0	0.0
91443	CHEMBL2021342	P11586	CHEMBL2541	0.0	0.0
91443	CHEMBL2021342	P13995	CHEMBL3621036	0.0	0.0
91443	CHEMBL2021342	Q99707	CHEMBL2150844	0.0	0.0
91443	CHEMBL2021342	P31939	CHEMBL2518	0.0	0.0
91443	CHEMBL2021342	P34896	CHEMBL1772927	0.0	0.0
91443	CHEMBL2021342	Q92887	CHEMBL5748	0.0	0.0
6274	CHEMBL17962	P12081	CHEMBL4002	0.0	0.0
6274	CHEMBL17962	P42357	CHEMBL4003	0.0	0.0
34755	CHEMBL1088977	P17707	CHEMBL4181	0.0	0.0
34755	CHEMBL1088977	P31153	CHEMBL3313835	0.0	0.0
34755	CHEMBL1088977	P35520	CHEMBL3399911	0.0	0.0
34755	CHEMBL1088977	P21964	CHEMBL2023	0.0	0.0
34755	CHEMBL1088977	P05181	CHEMBL5281	0.0	0.0
34755	CHEMBL1088977	P19623	CHEMBL4232	0.0	0.0
1060	CHEMBL1162144	O15427	CHEMBL2073663	0.0	0.0
1060	CHEMBL1162144	P30613	CHEMBL1075126	0.0	0.0
1060	CHEMBL1162144	O60669	CHEMBL2073704	0.0	0.0
1060	CHEMBL1162144	P14618	CHEMBL1075189	0.0	0.0
1060	CHEMBL1162144	P80404	CHEMBL2044	0.0	0.0
1060	CHEMBL1162144	O95907	CHEMBL3308921	0.0	0.0
1060	CHEMBL1162144	P53985	CHEMBL4360	0.0	0.0
1060	CHEMBL1162144	Q92959	CHEMBL2073703	0.0	0.0
6140	CHEMBL301523	P17735	CHEMBL3043	0.0	0.0
6140	CHEMBL301523	P00439	CHEMBL3076	0.0	0.0
6140	CHEMBL301523	O95363	CHEMBL2511	0.0	0.0
6140	CHEMBL301523	Q9NSD9	CHEMBL4105969	0.0	0.0
6140	CHEMBL301523	P07101	CHEMBL1969	0.0	0.0
171548	CHEMBL857	P50747	CHEMBL2062354	0.0	0.0
171548	CHEMBL857	O00763	CHEMBL4829	0.0	0.0
171548	CHEMBL857	Q13085	CHEMBL3351	0.0	0.0
171548	CHEMBL857	Q16678	CHEMBL4878	0.0	0.0
305	CHEMBL920	P22303	CHEMBL220	0.0	0.0
305	CHEMBL920	P49585	CHEMBL4105855	0.0	0.0
305	CHEMBL920	O14939	CHEMBL2734	0.0	0.0
305	CHEMBL920	P06276	CHEMBL1914	0.0	0.0
305	CHEMBL920	Q13393	CHEMBL2536	0.0	0.0
305	CHEMBL920	Q8TCT1	CHEMBL6113	0.0	0.0
305	CHEMBL920	P36544	CHEMBL2492	0.0	0.0
305	CHEMBL920	Q9Y6K0	CHEMBL4105740	0.0	0.0
305	CHEMBL920	Q9Y259	CHEMBL3112385	0.0	0.0
305	CHEMBL920	P28329	CHEMBL4039	0.0	0.0
305	CHEMBL920	P35790	CHEMBL3117	0.0	0.0
305	CHEMBL920	O15244	CHEMBL1743122	0.0	0.0
305	CHEMBL920	O15245	CHEMBL5685	0.0	0.0
305	CHEMBL920	O75751	CHEMBL2073673	0.0	0.0
305	CHEMBL920	O76082	CHEMBL2073693	0.0	0.0
305	CHEMBL920	Q9H015	CHEMBL2073668	0.0	0.0
305	CHEMBL920	Q53GD3	CHEMBL3713014	0.0	0.0
305	CHEMBL920	Q9GZV3	CHEMBL4507	0.0	0.0
5962	CHEMBL8085	Q15046	CHEMBL5575	0.0	0.0
5962	CHEMBL8085	Q9H015	CHEMBL2073668	0.0	0.0
6322	CHEMBL1485	P29474	CHEMBL4803	0.0	0.0
6322	CHEMBL1485	P35228	CHEMBL4481	5.16	0.47513812154696133
6322	CHEMBL1485	P78540	CHEMBL1795148	0.0	0.0
6322	CHEMBL1485	O76082	CHEMBL2073693	0.0	0.0
6322	CHEMBL1485	Q9H015	CHEMBL2073668	0.0	0.0
54670067	CHEMBL196	P09848	CHEMBL1075131	0.0	0.0
54670067	CHEMBL196	Q54873	CHEMBL1795158	0.0	0.0
54670067	CHEMBL196	O75936	CHEMBL2163175	0.0	0.0
54670067	CHEMBL196	P09172	CHEMBL3102	0.0	0.0
54670067	CHEMBL196	P19021	CHEMBL2544	0.0	0.0
54670067	CHEMBL196	P13674	CHEMBL1250350	0.0	0.0
54670067	CHEMBL196	Q96KS0	CHEMBL3028	0.0	0.0
54670067	CHEMBL196	Q96Q83	CHEMBL3112376	0.0	0.0
54670067	CHEMBL196	Q9GZT9	CHEMBL5697	0.0	0.0
54670067	CHEMBL196	Q9H6Z9	CHEMBL5705	0.0	0.0
54670067	CHEMBL196	Q9NXG6	CHEMBL3047	0.0	0.0
1103	CHEMBL23194	P52788	CHEMBL4934	0.0	0.0
1103	CHEMBL23194	Q9NWM0	CHEMBL2176769	0.0	0.0
1103	CHEMBL23194	P11926	CHEMBL1869	0.0	0.0
1103	CHEMBL23194	P41180	CHEMBL1878	0.0	0.0
1103	CHEMBL23194	P08588	CHEMBL213	0.0	0.0
1103	CHEMBL23194	P07550	CHEMBL210	0.0	0.0
1103	CHEMBL23194	P47989	CHEMBL1929	0.0	0.0
1103	CHEMBL23194	P21673	CHEMBL4286	0.0	0.0
1103	CHEMBL23194	Q96F10	CHEMBL3509592	0.0	0.0
1103	CHEMBL23194	Q9H015	CHEMBL2073668	0.0	0.0
1103	CHEMBL23194	O15245	CHEMBL5685	0.0	0.0
5960	CHEMBL274323	P07998	CHEMBL5425	0.0	0.0
5960	CHEMBL274323	P17174	CHEMBL2189139	0.0	0.0
5960	CHEMBL274323	P08243	CHEMBL3120	0.0	0.0
5960	CHEMBL274323	P22234	CHEMBL5922	0.0	0.0
5960	CHEMBL274323	P27708	CHEMBL3093	0.0	0.0
5960	CHEMBL274323	P30520	CHEMBL4875	0.0	0.0
5960	CHEMBL274323	P43005	CHEMBL2721	0.0	0.0
6262	CHEMBL446143	P04181	CHEMBL5954	0.0	0.0
6262	CHEMBL446143	P00480	CHEMBL2222	0.0	0.0
6262	CHEMBL446143	P05089	CHEMBL1075097	0.0	0.0
6262	CHEMBL446143	P78540	CHEMBL1795148	0.0	0.0
5961	CHEMBL930	Q06203	CHEMBL2362992	0.0	0.0
5961	CHEMBL930	P15104	CHEMBL4612	0.0	0.0
5961	CHEMBL930	P00488	CHEMBL4530	0.0	0.0
5961	CHEMBL930	O94925	CHEMBL2146302	0.0	0.0
5961	CHEMBL930	Q9UI32	CHEMBL4105730	0.0	0.0
5961	CHEMBL930	P21980	CHEMBL2730	0.0	0.0
5961	CHEMBL930	O95932	CHEMBL2079852	0.0	0.0
5961	CHEMBL930	P22735	CHEMBL2810	0.0	0.0
5961	CHEMBL930	Q08188	CHEMBL3363	0.0	0.0
5961	CHEMBL930	P49915	CHEMBL5721	0.0	0.0
5961	CHEMBL930	P08243	CHEMBL3120	0.0	0.0
5961	CHEMBL930	Q16773	CHEMBL3962	0.0	0.0
5961	CHEMBL930	P27708	CHEMBL3093	0.0	0.0
5961	CHEMBL930	P47897	CHEMBL3054	0.0	0.0
5961	CHEMBL930	Q15758	CHEMBL3562162	0.0	0.0
6083	CHEMBL752	P16220	CHEMBL5587	0.0	0.0
6083	CHEMBL752	P11309	CHEMBL2147	0.0	0.0
6083	CHEMBL752	Q07343	CHEMBL275	0.0	0.0
6083	CHEMBL752	P06737	CHEMBL2568	0.0	0.0
6083	CHEMBL752	Q9Y478	CHEMBL3847	0.0	0.0
6083	CHEMBL752	P49773	CHEMBL5878	0.0	0.0
6083	CHEMBL752	Q08499	CHEMBL288	0.0	0.0
6083	CHEMBL752	Q13131	CHEMBL4045	0.0	0.0
6083	CHEMBL752	O43741	CHEMBL2117	0.0	0.0
6083	CHEMBL752	Q08828	CHEMBL2899	0.0	0.0
6083	CHEMBL752	P09467	CHEMBL3975	5.915	0.5446593001841621
6083	CHEMBL752	P55263	CHEMBL3589	0.0	0.0
6083	CHEMBL752	P23109	CHEMBL2869	0.0	0.0
6083	CHEMBL752	P07741	CHEMBL4105819	0.0	0.0
5280934	CHEMBL8739	O60427	CHEMBL5840	0.0	0.0
5280934	CHEMBL8739	O95864	CHEMBL6097	0.0	0.0
5280934	CHEMBL8739	P32418	CHEMBL4076	0.0	0.0
5280934	CHEMBL8739	Q8NER1	CHEMBL4794	0.0	0.0
5280934	CHEMBL8739	Q07869	CHEMBL239	6.646666666666666	0.6120319214241865
5280934	CHEMBL8739	Q96RI1	CHEMBL2047	0.0	0.0
5280934	CHEMBL8739	Q03181	CHEMBL3979	4.8	0.4419889502762431
5280934	CHEMBL8739	P37231	CHEMBL235	5.46	0.5027624309392266
5280934	CHEMBL8739	P19793	CHEMBL2061	0.0	0.0
5280934	CHEMBL8739	O15540	CHEMBL3826863	0.0	0.0
5951	CHEMBL11298	P35520	CHEMBL3399911	0.0	0.0
5951	CHEMBL11298	Q9GZT4	CHEMBL4460	0.0	0.0
5951	CHEMBL11298	O15270	CHEMBL1250344	0.0	0.0
5951	CHEMBL11298	O15269	CHEMBL1250343	0.0	0.0
6137	CHEMBL42336	Q99707	CHEMBL2150844	0.0	0.0
6137	CHEMBL42336	P50579	CHEMBL3922	0.0	0.0
6137	CHEMBL42336	Q93088	CHEMBL4328	0.0	0.0
6137	CHEMBL42336	Q9H2M3	CHEMBL2163167	0.0	0.0
6137	CHEMBL42336	P15104	CHEMBL4612	0.0	0.0
6137	CHEMBL42336	P31153	CHEMBL3313835	0.0	0.0
6137	CHEMBL42336	Q9Y3D2	CHEMBL3509603	0.0	0.0
6137	CHEMBL42336	P56192	CHEMBL2870	0.0	0.0
6057	CHEMBL925	P07101	CHEMBL1969	0.0	0.0
6057	CHEMBL925	P54577	CHEMBL3179	0.0	0.0
6057	CHEMBL925	P17735	CHEMBL3043	0.0	0.0
5280453	CHEMBL846	P11473	CHEMBL1977	8.81125	0.8113489871086556
5280453	CHEMBL846	Q07973	CHEMBL4521	0.0	0.0
5280453	CHEMBL846	P08684	CHEMBL340	0.0	0.0
5280453	CHEMBL846	P02774	CHEMBL2259	7.62	0.7016574585635359
5281243	CHEMBL173929	P02768	CHEMBL3253	0.0	0.0
67678	CHEMBL590540	Q9UPY5	CHEMBL1075149	0.0	0.0
1110	CHEMBL576	Q9BXA5	CHEMBL2150838	0.0	0.0
1110	CHEMBL576	Q9P2R7	CHEMBL4105973	0.0	0.0
1110	CHEMBL576	P31040	CHEMBL5758	0.0	0.0
1110	CHEMBL576	Q8WWT9	CHEMBL3712947	0.0	0.0
1110	CHEMBL576	Q13183	CHEMBL3712851	0.0	0.0
1110	CHEMBL576	O15460	CHEMBL5640	0.0	0.0
1110	CHEMBL576	O75936	CHEMBL2163175	0.0	0.0
1110	CHEMBL576	P13674	CHEMBL1250350	0.0	0.0
1110	CHEMBL576	P21912	CHEMBL4105824	0.0	0.0
1110	CHEMBL576	P51649	CHEMBL1911	0.0	0.0
1110	CHEMBL576	Q8TCC7	CHEMBL1641348	0.0	0.0
493570	CHEMBL1534	P21397	CHEMBL1951	0.0	0.0
493570	CHEMBL1534	Q4U2R8	CHEMBL1641347	0.0	0.0
1738118	CHEMBL447878	Q9UK23	CHEMBL5920	0.0	0.0
1738118	CHEMBL447878	P15291	CHEMBL4384	0.0	0.0
33032	CHEMBL575060	Q13255	CHEMBL3772	5.6812499999999995	0.523135359116022
33032	CHEMBL575060	Q14833	CHEMBL2736	5.2844444444444445	0.48659709433190096
33032	CHEMBL575060	Q16099	CHEMBL2109241	0.0	0.0
33032	CHEMBL575060	Q16478	CHEMBL2675	6.13	0.5644567219152854
33032	CHEMBL575060	Q14831	CHEMBL3777	5.93	0.5460405156537753
33032	CHEMBL575060	O00222	CHEMBL3228	6.63	0.6104972375690608
33032	CHEMBL575060	O15382	CHEMBL3616354	0.0	0.0
33032	CHEMBL575060	O15399	CHEMBL2591	0.0	0.0
33032	CHEMBL575060	O60391	CHEMBL2094124	0.0	0.0
33032	CHEMBL575060	O94925	CHEMBL2146302	0.0	0.0
33032	CHEMBL575060	P07814	CHEMBL3873	0.0	0.0
33032	CHEMBL575060	P08243	CHEMBL3120	0.0	0.0
33032	CHEMBL575060	P15104	CHEMBL4612	0.0	0.0
33032	CHEMBL575060	P17174	CHEMBL2189139	0.0	0.0
33032	CHEMBL575060	P17735	CHEMBL3043	0.0	0.0
33032	CHEMBL575060	P24298	CHEMBL5929	0.0	0.0
33032	CHEMBL575060	P38435	CHEMBL2012	0.0	0.0
33032	CHEMBL575060	P43003	CHEMBL3085	4.48	0.41252302025782694
33032	CHEMBL575060	P43004	CHEMBL4973	4.205	0.38720073664825044
33032	CHEMBL575060	P43005	CHEMBL2721	5.795	0.533609576427256
33032	CHEMBL575060	P48506	CHEMBL4055	0.0	0.0
33032	CHEMBL575060	P49915	CHEMBL5721	0.0	0.0
33032	CHEMBL575060	P54687	CHEMBL4679	0.0	0.0
33032	CHEMBL575060	P80404	CHEMBL2044	0.0	0.0
33032	CHEMBL575060	Q05586	CHEMBL2015	0.0	0.0
33032	CHEMBL575060	Q05932	CHEMBL3171	0.0	0.0
33032	CHEMBL575060	Q07075	CHEMBL3439	0.0	0.0
33032	CHEMBL575060	Q12879	CHEMBL1972	0.0	0.0
33032	CHEMBL575060	Q13224	CHEMBL1904	0.0	0.0
33032	CHEMBL575060	Q14957	CHEMBL4109	0.0	0.0
33032	CHEMBL575060	Q6YP21	CHEMBL2046260	0.0	0.0
33032	CHEMBL575060	Q8N5Z0	CHEMBL2046259	0.0	0.0
33032	CHEMBL575060	Q8TCU5	CHEMBL4787	0.0	0.0
33032	CHEMBL575060	Q9UI32	CHEMBL4105730	0.0	0.0
33032	CHEMBL575060	Q9ULA0	CHEMBL2761	0.0	0.0
33032	CHEMBL575060	Q9UPY5	CHEMBL1075149	0.0	0.0
33032	CHEMBL575060	P39086	CHEMBL1918	5.040000000000001	0.46408839779005534
33032	CHEMBL575060	P42261	CHEMBL2009	5.345	0.4921731123388582
33032	CHEMBL575060	Q04609	CHEMBL1892	0.0	0.0
33032	CHEMBL575060	Q05329	CHEMBL2952	0.0	0.0
33032	CHEMBL575060	Q99259	CHEMBL2614	0.0	0.0
33032	CHEMBL575060	P42262	CHEMBL4016	5.524285714285715	0.5086819258089977
33032	CHEMBL575060	P42263	CHEMBL3595	4.69	0.4318600368324126
33032	CHEMBL575060	P48058	CHEMBL3190	5.6825	0.5232504604051565
33032	CHEMBL575060	Q13002	CHEMBL3683	5.279999999999999	0.4861878453038673
33032	CHEMBL575060	Q13003	CHEMBL3684	6.1	0.5616942909760589
33032	CHEMBL575060	P53985	CHEMBL4360	0.0	0.0
124886	CHEMBL1543	O14880	CHEMBL1743186	0.0	0.0
124886	CHEMBL1543	O60760	CHEMBL5879	0.0	0.0
124886	CHEMBL1543	P08263	CHEMBL3409	0.0	0.0
124886	CHEMBL1543	P09210	CHEMBL2241	0.0	0.0
124886	CHEMBL1543	P10620	CHEMBL1743184	0.0	0.0
124886	CHEMBL1543	P10768	CHEMBL2189130	0.0	0.0
124886	CHEMBL1543	P19440	CHEMBL5696	0.0	0.0
124886	CHEMBL1543	P28161	CHEMBL4589	0.0	0.0
124886	CHEMBL1543	P46439	CHEMBL2819	0.0	0.0
124886	CHEMBL1543	Q16775	CHEMBL2261	0.0	0.0
124886	CHEMBL1543	Q99735	CHEMBL1743185	0.0	0.0
124886	CHEMBL1543	Q9H4Y5	CHEMBL2161	0.0	0.0
124886	CHEMBL1543	Q04760	CHEMBL2424	0.0	0.0
124886	CHEMBL1543	Q16873	CHEMBL1743183	0.0	0.0
124886	CHEMBL1543	P00390	CHEMBL2755	0.0	0.0
124886	CHEMBL1543	P09488	CHEMBL2081	0.0	0.0
124886	CHEMBL1543	Q9Y2Q3	CHEMBL4491	7.7	0.70902394106814
124886	CHEMBL1543	Q16772	CHEMBL4866	0.0	0.0
124886	CHEMBL1543	P21266	CHEMBL2242	0.0	0.0
124886	CHEMBL1543	O15217	CHEMBL4933	0.0	0.0
124886	CHEMBL1543	Q03013	CHEMBL2100	0.0	0.0
124886	CHEMBL1543	P09211	CHEMBL3902	0.0	0.0
124886	CHEMBL1543	P78417	CHEMBL3174	0.0	0.0
124886	CHEMBL1543	P07203	CHEMBL2163186	0.0	0.0
124886	CHEMBL1543	P30711	CHEMBL2141	0.0	0.0
124886	CHEMBL1543	O43708	CHEMBL4949	0.0	0.0
124886	CHEMBL1543	P15121	CHEMBL1900	0.0	0.0
124886	CHEMBL1543	P14780	CHEMBL321	0.0	0.0
124886	CHEMBL1543	P08684	CHEMBL340	0.0	0.0
124886	CHEMBL1543	P33527	CHEMBL3004	0.0	0.0
124886	CHEMBL1543	Q92887	CHEMBL5748	0.0	0.0
124886	CHEMBL1543	O15438	CHEMBL5918	0.0	0.0
124886	CHEMBL1543	O15439	CHEMBL1743128	0.0	0.0
124886	CHEMBL1543	O15440	CHEMBL2046258	0.0	0.0
6323481		P49619	CHEMBL1075157	0.0	0.0
6323481		Q16760	CHEMBL1075120	0.0	0.0
6323481		P17252	CHEMBL299	0.0	0.0
6323481		Q8WTV0	CHEMBL1914272	0.0	0.0
750	CHEMBL773	P41250	CHEMBL4105815	0.0	0.0
750	CHEMBL773	Q12879	CHEMBL1972	0.0	0.0
750	CHEMBL773	Q14330	CHEMBL2384898	0.0	0.0
750	CHEMBL773	Q14957	CHEMBL4109	0.0	0.0
750	CHEMBL773	Q7Z2H8	CHEMBL1914279	0.0	0.0
750	CHEMBL773	Q9P0Z9	CHEMBL2254	0.0	0.0
750	CHEMBL773	Q9Y345	CHEMBL3060	0.0	0.0
750	CHEMBL773	O60391	CHEMBL2094124	0.0	0.0
750	CHEMBL773	P48067	CHEMBL2337	4.5	0.4143646408839779
750	CHEMBL773	P23415	CHEMBL5845	4.025	0.37062615101289137
750	CHEMBL773	P48167	CHEMBL4106144	0.0	0.0
750	CHEMBL773	P34896	CHEMBL1772927	0.0	0.0
750	CHEMBL773	O75311	CHEMBL1075092	0.0	0.0
750	CHEMBL773	P23416	CHEMBL5871	0.0	0.0
5283731	CHEMBL1040	P11473	CHEMBL1977	0.0	0.0
5283731	CHEMBL1040	O15528	CHEMBL5993	0.0	0.0
5283731	CHEMBL1040	Q07973	CHEMBL4521	0.0	0.0
1050	CHEMBL102970	O00764	CHEMBL1075181	0.0	0.0
586	CHEMBL283800	P06732	CHEMBL2656	0.0	0.0
586	CHEMBL283800	P12277	CHEMBL6049	0.0	0.0
586	CHEMBL283800	O76082	CHEMBL2073693	0.0	0.0
6106	CHEMBL291962	Q15031	CHEMBL4105806	0.0	0.0
6106	CHEMBL291962	O15382	CHEMBL3616354	0.0	0.0
6106	CHEMBL291962	P54687	CHEMBL4679	0.0	0.0
6106	CHEMBL291962	Q9P2J5	CHEMBL3258	0.0	0.0
6305	CHEMBL54976	P48775	CHEMBL2140	0.0	0.0
6305	CHEMBL54976	P20711	CHEMBL1843	0.0	0.0
6305	CHEMBL54976	P17752	CHEMBL5689	0.0	0.0
6305	CHEMBL54976	Q8IWU9	CHEMBL5433	0.0	0.0
6305	CHEMBL54976	P14902	CHEMBL4685	0.0	0.0
5862	CHEMBL863	P48506	CHEMBL4055	0.0	0.0
5862	CHEMBL863	P17174	CHEMBL2189139	0.0	0.0
5862	CHEMBL863	P35520	CHEMBL3399911	0.0	0.0
5862	CHEMBL863	P49589	CHEMBL4105937	0.0	0.0
5862	CHEMBL863	P16455	CHEMBL2864	0.0	0.0
1130	CHEMBL1547	Q9H3S4	CHEMBL6155	0.0	0.0
1130	CHEMBL1547	O60779	CHEMBL3079	0.0	0.0
1130	CHEMBL1547	O15244	CHEMBL1743122	0.0	0.0
1130	CHEMBL1547	O15245	CHEMBL5685	0.0	0.0
1130	CHEMBL1547	O76082	CHEMBL2073693	0.0	0.0
5280793	CHEMBL1536	P11473	CHEMBL1977	0.0	0.0
5280793	CHEMBL1536	Q07973	CHEMBL4521	0.0	0.0
5280793	CHEMBL1536	O15528	CHEMBL5993	0.0	0.0
5280793	CHEMBL1536	Q02318	CHEMBL5992	0.0	0.0
5280793	CHEMBL1536	P05108	CHEMBL2033	0.0	0.0
5280581	CHEMBL465183	P23219	CHEMBL221	0.0	0.0
5280581	CHEMBL465183	P35354	CHEMBL230	0.0	0.0
5280581	CHEMBL465183	O15540	CHEMBL3826863	0.0	0.0
9750	CHEMBL444814	O94760	CHEMBL6036	0.0	0.0
9750	CHEMBL444814	P00480	CHEMBL2222	0.0	0.0
9750	CHEMBL444814	P29475	CHEMBL3568	0.0	0.0
9750	CHEMBL444814	P35228	CHEMBL4481	0.0	0.0
9750	CHEMBL444814	P29474	CHEMBL4803	0.0	0.0
9750	CHEMBL444814	Q6TGC4	CHEMBL3638347	0.0	0.0
9750	CHEMBL444814	Q9ULC6	CHEMBL1909486	0.0	0.0
9750	CHEMBL444814	Q9ULW8	CHEMBL1909488	0.0	0.0
9750	CHEMBL444814	Q9Y2J8	CHEMBL1909487	0.0	0.0
9750	CHEMBL444814	Q9UM07	CHEMBL6111	0.0	0.0
9750	CHEMBL444814	Q4U2R8	CHEMBL1641347	0.0	0.0
6288	CHEMBL291747	P26639	CHEMBL3391	0.0	0.0
6288	CHEMBL291747	Q9BW92	CHEMBL3351186	0.0	0.0
439153		P07327	CHEMBL1970	0.0	0.0
439153		Q00796	CHEMBL2275	0.0	0.0
439153		P08319	CHEMBL2990	0.0	0.0
439153		P00326	CHEMBL3285	0.0	0.0
439153		P00325	CHEMBL3284	0.0	0.0
439153		P40394	CHEMBL3867	0.0	0.0
439153		P11766	CHEMBL4116	0.0	0.0
439153		P15121	CHEMBL1900	0.0	0.0
439153		Q99714	CHEMBL4159	0.0	0.0
439153		P40926	CHEMBL5917	0.0	0.0
439153		P00338	CHEMBL4835	0.0	0.0
439153		P51659	CHEMBL5814	0.0	0.0
439153		P07195	CHEMBL4940	0.0	0.0
439153		Q16798	CHEMBL6182	0.0	0.0
439153		P40925	CHEMBL3560	0.0	0.0
439153		P37058	CHEMBL4234	0.0	0.0
439153		P04035	CHEMBL402	0.0	0.0
439153		P48163	CHEMBL3495	0.0	0.0
439153		O43175	CHEMBL2311243	0.0	0.0
439153		P56937	CHEMBL5999	0.0	0.0
439153		P14061	CHEMBL3181	0.0	0.0
439153		P37059	CHEMBL2789	0.0	0.0
439153		P17516	CHEMBL4999	0.0	0.0
439153		P12268	CHEMBL2002	0.0	0.0
439153		P42330	CHEMBL4681	0.0	0.0
439153		P15428	CHEMBL1293255	0.0	0.0
439153		Q04828	CHEMBL5905	0.0	0.0
439153		P28845	CHEMBL4235	0.0	0.0
439153		P26439	CHEMBL3670	0.0	0.0
439153		P14060	CHEMBL1958	0.0	0.0
439153		P20839	CHEMBL1822	0.0	0.0
439153		P05091	CHEMBL1935	0.0	0.0
439153		P80365	CHEMBL3746	0.0	0.0
439153		P52895	CHEMBL5847	0.0	0.0
439153		P48448	CHEMBL3542434	0.0	0.0
439153		P30838	CHEMBL3578	0.0	0.0
439153		P00352	CHEMBL3577	0.0	0.0
439153		P49189	CHEMBL3542434	0.0	0.0
439153		P47895	CHEMBL3579	0.0	0.0
439153		P30837	CHEMBL4881	0.0	0.0
439153		P43353	CHEMBL3542434	0.0	0.0
439153		P04406	CHEMBL2284	0.0	0.0
439153		O94788	CHEMBL3112384	0.0	0.0
439153		P51649	CHEMBL1911	0.0	0.0
439153		P00374	CHEMBL202	0.0	0.0
439153		Q02218	CHEMBL2816	0.0	0.0
439153		Q9UBM7	CHEMBL2169735	0.0	0.0
439153		P16083	CHEMBL3959	0.0	0.0
