PubchemID	Cluster
11499245	10
6451149	10
9823820	10
5205	10
23954	10
2462	10
3250	10
3746	10
4253	10
4264	10
4422	10
4623	10
4638	10
5040	10
5051	10
5514	10
5651	10
45469	10
71273	10
154058	10
157429	10
5488383	10
48175	10
6274	11
667484	11
107	11
9875516	11
6914595	11
171833	11
447956	12
4633	12
446504	12
185914	12
9403	12
8759	12
3263	12
5404	12
130565	12
46937026	13
54477	13
2484	13
1649	13
6326983	13
5496627	13
72792	13
2761494	13
165151	13
131704233	13
445969	13
444581	13
447559	13
445018	13
9854012	13
2132	13
165323	13
46937108	13
46937109	13
4259	13
71362	13
46937081	14
70678590	14
439153	14
6024	14
28864	14
6049	14
154044	14
446325	14
446186	14
449014	14
449588	14
448407	14
4470378	14
644241	14
219077	14
5743186	14
123964	14
3085218	14
9549225	14
11500273	14
25113128	14
16122577	14
2079916	14
15942652	14
6914621	14
54682555	14
23270857	14
12148754	14
11229234	14
1722	14
5726921	14
16113377	14
16741227	14
10364826	14
25138278	14
46937123	14
87517	14
16750094	14
5289197	14
25023881	14
637775	14
5327097	14
94286438	14
24771758	14
11269429	14
42611257	14
23663870	14
13344	14
3403	14
131704185	15
119607	15
2247	15
2372	15
7339	15
5287540	15
4469994	15
2681	15
448372	15
8629	15
131704183	15
447256	15
5287515	15
657144	15
447048	15
7464	15
5459918	15
11113761	15
123912	15
449218	15
448873	15
449633	15
5287494	15
448087	15
17754157	15
447261	15
444672	15
446858	15
5288987	15
65077	15
7389	15
448667	15
5281	15
69736	15
5288719	15
448575	15
657098	15
447202	15
445533	15
657065	15
446783	15
5459861	15
131704252	15
5289321	15
17754128	15
448294	15
2396	15
6992039	15
445999	15
449101	15
445736	15
4327	15
1331	15
447022	15
700	15
71070	15
448610	15
2353	15
5287936	15
5289531	15
444514	15
448025	15
447466	15
44462678	15
65074	15
439750	15
11481186	15
448971	15
89950	15
445785	15
445307	15
17753799	15
5494414	15
5288103	15
5288476	15
3236	15
2562	15
191	15
3848	15
102258	15
219084	15
6477186	15
16158473	15
24838347	15
10219702	16
445354	16
150610	16
33624	16
5311221	16
4934	16
3002190	16
28486	16
5287990	16
46936357	16
46936702	16
5453	16
3001028	16
6857686	16
1150567	16
12773795	16
247304	16
1723	16
65157	16
9818306	16
222757	16
401	16
596	16
3256	16
3268	16
54688	16
3055172	16
3929	17
5284373	17
60846	17
2082	17
10917	17
4914	17
55466	17
2720	17
259331	17
60921	17
5460413	17
449362	17
3260017	17
446837	17
5880	17
7405	17
449394	17
131704237	17
447018	17
3455	17
448333	17
394347	17
445534	17
379	17
46937028	17
1712	17
25113124	17
11502647	17
4300	17
6096886	17
10400412	17
446158	17
9547940	17
6102781	17
42608445	17
23644579	17
17748441	17
2823014	17
11987860	17
447911	17
46937048	17
2776424	17
9547959	17
46937053	17
44144379	17
25049750	17
6540289	17
10286462	17
446106	17
14368760	17
2724883	17
673481	17
131505	17
5288064	17
5288066	17
446845	17
24963048	17
24801862	17
14899645	17
736407	17
46937149	17
6852129	17
753	17
62956	17
55331	17
72022	17
2548	17
3209	17
4989	17
5032	17
5523	17
32169	17
60183	17
62924	17
127909	17
441382	17
5199	17
131536	18
55480	18
5327067	19
5314	19
5360515	19
3059	19
3767	19
9870843	19
3019	19
1978	19
3343	19
9923	19
159055	19
448269	19
17754131	19
12530	19
446385	19
77022	19
130611	19
446185	19
446948	19
131704254	19
127370	19
447108	19
14463	19
5287799	19
447827	19
5438	19
17753992	19
5289470	19
1511	19
17754186	19
10305301	19
54688679	19
448012	19
5289039	19
448009	19
10621	19
10299876	19
39562	19
24180718	19
10339710	19
22850133	19
44129620	19
9543521	19
10343728	19
24180722	19
4369568	19
5287977	19
54682463	19
4474224	19
23586145	19
25243853	19
25134253	19
2738139	19
4447	19
11149906	19
9549259	19
74077203	19
6852168	19
11979006	19
10286159	19
449241	19
46937118	19
24748045	19
449003	19
3000663	19
9547890	19
6006216	19
44129629	19
44129630	19
5289054	19
122335	19
447359	19
24878044	19
124075	19
54767916	19
3447	19
5467	19
13559279	19
2349	20
447523	21
151437	21
5287465	21
124823	21
20055510	21
447994	22
5215	22
2343	22
54454	22
444941	22
448940	22
5287571	22
445756	22
447652	22
17753903	22
3266379	22
3082729	22
5288173	22
123865	22
446627	22
612	22
4369491	22
65015	22
24836816	22
25023709	22
25126798	22
51045	22
222786	22
1084	22
2524	22
4053	22
60834	22
108144	23
1983	23
4499	23
3105	23
31304	23
6279	23
2796	23
5870	23
5358	23
5353894	23
3366	23
3354	23
5284596	23
44093	23
2444	23
159269	23
439284	23
5288631	23
444451	23
1746	23
9046	23
2663	23
285033	23
219100	23
59227	23
6918835	23
10783	23
154234	23
5276520	23
1082702	23
10095904	23
24941263	23
6914624	23
24800833	23
11957393	23
2352168	23
9543494	23
23653531	23
3492020	23
23729147	23
46937091	23
25138280	23
24756824	23
54688400	23
2737071	23
6451164	23
104747	23
86418	23
6918612	23
114905	23
58460047	23
4266	23
10028615	23
11593706	23
6540267	24
37768	24
38853	24
3100	24
443884	24
115237	24
64147	24
49866981	24
49866839	24
205131	24
5311399	24
11658860	24
27400	24
62358	24
90206	24
6918710	24
24778473	24
46937063	24
447219	24
24798741	24
654376	24
24752832	24
