,PubchemID,Cluster,weight
0,46936627,1,0.5118084393493533
1,5960,1,0.5118084393493533
2,1110,1,0.5118084393493533
3,6288,1,0.5118084393493533
4,33741,1,0.5118084393493533
5,2481,1,0.5118084393493533
6,60753,1,0.5118084393493533
7,439260,1,0.5118084393493533
8,727,1,0.5118084393493533
9,55891,1,0.5118084393493533
10,1990,1,0.5118084393493533
11,2247,1,0.5118084393493533
12,135398559,1,0.5118084393493533
13,3325,1,0.5118084393493533
14,2911,1,0.5118084393493533
15,3494,1,0.5118084393493533
16,2882,1,0.5118084393493533
17,148192,1,0.5118084393493533
18,8612,1,0.5118084393493533
19,4369359,1,0.5118084393493533
20,3637,1,0.5118084393493533
21,17753798,1,0.5118084393493533
22,448580,1,0.5118084393493533
23,19,1,0.5118084393493533
24,46936196,1,0.5118084393493533
25,647,1,0.5118084393493533
26,5287438,1,0.5118084393493533
27,9896036,1,0.5118084393493533
28,448372,1,0.5118084393493533
29,5288259,1,0.5118084393493533
30,13830686,1,0.5118084393493533
31,3662,1,0.5118084393493533
32,1502,1,0.5118084393493533
33,656969,1,0.5118084393493533
34,17754131,1,0.5118084393493533
35,46936271,1,0.5118084393493533
36,46936276,1,0.5118084393493533
37,17754180,1,0.5118084393493533
38,12374050,1,0.5118084393493533
39,447340,1,0.5118084393493533
40,453552,1,0.5118084393493533
41,447234,1,0.5118084393493533
42,46936316,1,0.5118084393493533
43,445155,1,0.5118084393493533
44,46936319,1,0.5118084393493533
45,223368,1,0.5118084393493533
46,5288238,1,0.5118084393493533
47,24417,1,0.5118084393493533
48,446978,1,0.5118084393493533
49,5288139,1,0.5118084393493533
50,11892832,1,0.5118084393493533
51,46936350,1,0.5118084393493533
52,446994,1,0.5118084393493533
53,446833,1,0.5118084393493533
54,81831,1,0.5118084393493533
55,446237,1,0.5118084393493533
56,12530,1,0.5118084393493533
57,46936394,1,0.5118084393493533
58,10976469,1,0.5118084393493533
59,46936401,1,0.5118084393493533
60,46936407,1,0.5118084393493533
61,46936408,1,0.5118084393493533
62,448400,1,0.5118084393493533
63,447480,1,0.5118084393493533
64,5311,1,0.5118084393493533
65,135413525,1,0.5118084393493533
66,444306,1,0.5118084393493533
67,449633,1,0.5118084393493533
68,453557,1,0.5118084393493533
69,46936435,1,0.5118084393493533
70,444764,1,0.5118084393493533
71,5492192,1,0.5118084393493533
72,449462,1,0.5118084393493533
73,135398517,1,0.5118084393493533
74,337359,1,0.5118084393493533
75,445482,1,0.5118084393493533
76,447196,1,0.5118084393493533
77,5287408,1,0.5118084393493533
78,46936516,1,0.5118084393493533
79,446414,1,0.5118084393493533
80,9543424,1,0.5118084393493533
81,447537,1,0.5118084393493533
82,447955,1,0.5118084393493533
83,657141,1,0.5118084393493533
84,444765,1,0.5118084393493533
85,446998,1,0.5118084393493533
86,123895,1,0.5118084393493533
87,643975,1,0.5118084393493533
88,446662,1,0.5118084393493533
89,447478,1,0.5118084393493533
90,447271,1,0.5118084393493533
91,656966,1,0.5118084393493533
92,46936601,1,0.5118084393493533
93,5281,1,0.5118084393493533
94,6409,1,0.5118084393493533
95,6093202,1,0.5118084393493533
96,46936640,1,0.5118084393493533
97,46936644,1,0.5118084393493533
98,448173,1,0.5118084393493533
99,3631,1,0.5118084393493533
100,9305,1,0.5118084393493533
101,46936660,1,0.5118084393493533
102,46936661,1,0.5118084393493533
103,11206370,1,0.5118084393493533
104,70807,1,0.5118084393493533
105,448949,1,0.5118084393493533
106,46936679,1,0.5118084393493533
107,447066,1,0.5118084393493533
108,1396,1,0.5118084393493533
109,444200,1,0.5118084393493533
110,314123,1,0.5118084393493533
111,657038,1,0.5118084393493533
112,46936701,1,0.5118084393493533
113,4316,1,0.5118084393493533
114,46936723,1,0.5118084393493533
115,2354,1,0.5118084393493533
116,136067613,1,0.5118084393493533
117,445940,1,0.5118084393493533
118,148140,1,0.5118084393493533
119,136254600,1,0.5118084393493533
120,5748376,1,0.5118084393493533
121,985,1,0.5118084393493533
122,4288,1,0.5118084393493533
123,5287706,1,0.5118084393493533
124,17753777,1,0.5118084393493533
125,447966,1,0.5118084393493533
126,446286,1,0.5118084393493533
127,446277,1,0.5118084393493533
128,46936842,1,0.5118084393493533
129,447411,1,0.5118084393493533
130,5287702,1,0.5118084393493533
131,1478,1,0.5118084393493533
132,5287890,1,0.5118084393493533
133,5288116,1,0.5118084393493533
134,44308490,1,0.5118084393493533
135,2353,1,0.5118084393493533
136,46936893,1,0.5118084393493533
137,46936900,1,0.5118084393493533
138,5280343,1,0.5118084393493533
139,637517,1,0.5118084393493533
140,447153,1,0.5118084393493533
141,123871,1,0.5118084393493533
142,2230,1,0.5118084393493533
143,444569,1,0.5118084393493533
144,3092847,1,0.5118084393493533
145,980,1,0.5118084393493533
146,449146,1,0.5118084393493533
147,5287525,1,0.5118084393493533
148,5681,1,0.5118084393493533
149,46937002,1,0.5118084393493533
150,7027,1,0.5118084393493533
151,2196,1,0.5118084393493533
152,5327131,1,0.5118084393493533
153,456214,1,0.5118084393493533
154,135464487,1,0.5118084393493533
155,135464486,1,0.5118084393493533
156,5745206,1,0.5118084393493533
157,198752,1,0.5118084393493533
158,119373,1,0.5118084393493533
159,121892,1,0.5118084393493533
160,6324604,1,0.5118084393493533
161,164509,1,0.5118084393493533
162,219104,1,0.5118084393493533
163,443894,1,0.5118084393493533
164,6603746,1,0.5118084393493533
165,19826721,1,0.5118084393493533
166,17414308,1,0.5118084393493533
167,6914614,1,0.5118084393493533
168,5288720,1,0.5118084393493533
169,44129612,1,0.5118084393493533
170,15942662,1,0.5118084393493533
171,444705,1,0.5118084393493533
172,5004,1,0.5118084393493533
173,16004692,1,0.5118084393493533
174,446274,2,0.3101489165885436
175,5578,2,0.3101489165885436
176,2088,2,0.3101489165885436
177,4211,2,0.3101489165885436
178,41693,2,0.3101489165885436
179,2381,2,0.3101489165885436
180,60815,2,0.3101489165885436
181,214348,2,0.3101489165885436
182,123619,2,0.3101489165885436
183,46936234,2,0.3101489165885436
184,6102530,2,0.3101489165885436
185,11915,2,0.3101489165885436
186,2605,2,0.3101489165885436
187,1715,2,0.3101489165885436
188,46936555,2,0.3101489165885436
189,156126,2,0.3101489165885436
190,46936692,2,0.3101489165885436
191,444695,2,0.3101489165885436
192,9834298,2,0.3101489165885436
