,PubchemID,Cluster,weight
0,445576,1,0.8951248588021486
1,4993,1,0.8951248588021486
2,77993,1,0.8951248588021486
3,247839,1,0.8951248588021486
4,3054,1,0.8951248588021486
5,54841,1,0.8951248588021486
6,135400182,1,0.8951248588021486
7,464205,1,0.8951248588021486
8,5526,1,0.8951248588021486
9,150610,1,0.8951248588021486
10,60753,1,0.8951248588021486
11,123631,1,0.8951248588021486
12,43672,1,0.8951248588021486
13,135402045,1,0.8951248588021486
14,5546,1,0.8951248588021486
15,68740,1,0.8951248588021486
16,29327,1,0.8951248588021486
17,9782,1,0.8951248588021486
18,34698,1,0.8951248588021486
19,8378,1,0.8951248588021486
20,2435,1,0.8951248588021486
21,444031,1,0.8951248588021486
22,5284512,1,0.8951248588021486
23,4543,1,0.8951248588021486
24,104865,1,0.8951248588021486
25,49852292,1,0.8951248588021486
26,137319713,1,0.8951248588021486
27,8280,1,0.8951248588021486
28,16850,1,0.8951248588021486
29,3440,1,0.8951248588021486
30,5487,1,0.8951248588021486
31,65016,1,0.8951248588021486
32,60606,1,0.8951248588021486
33,4873,1,0.8951248588021486
34,1986,1,0.8951248588021486
35,3152,1,0.8951248588021486
36,3827,1,0.8951248588021486
37,5282381,1,0.8951248588021486
38,2099,1,0.8951248588021486
39,3446,1,0.8951248588021486
40,3488,1,0.8951248588021486
41,3749,1,0.8951248588021486
42,441300,1,0.8951248588021486
43,3672,1,0.8951248588021486
44,3100,1,0.8951248588021486
45,4908,1,0.8951248588021486
46,47965,1,0.8951248588021486
47,3103,1,0.8951248588021486
48,11047943,1,0.8951248588021486
49,4932,1,0.8951248588021486
50,66265,1,0.8951248588021486
51,6000,1,0.8951248588021486
52,17134,1,0.8951248588021486
53,43594,1,0.8951248588021486
54,44185,1,0.8951248588021486
55,53025,1,0.8951248588021486
56,53461739,1,0.8951248588021486
57,688561,1,0.8951248588021486
58,92196,1,0.8951248588021486
59,107765,1,0.8951248588021486
60,62787,1,0.8951248588021486
61,46424,1,0.8951248588021486
62,3563,1,0.8951248588021486
63,61583,1,0.8951248588021486
64,3003157,1,0.8951248588021486
65,17925,1,0.8951248588021486
66,98527,1,0.8951248588021486
67,5463863,1,0.8951248588021486
68,3369,1,0.8951248588021486
69,61996,1,0.8951248588021486
70,445936,1,0.8951248588021486
71,19,1,0.8951248588021486
72,439278,1,0.8951248588021486
73,46936220,1,0.8951248588021486
74,178518,1,0.8951248588021486
75,1779,1,0.8951248588021486
76,17754131,1,0.8951248588021486
77,46936285,1,0.8951248588021486
78,12717,1,0.8951248588021486
79,46936307,1,0.8951248588021486
80,444719,1,0.8951248588021486
81,7259,1,0.8951248588021486
82,136254580,1,0.8951248588021486
83,223368,1,0.8951248588021486
84,6227,1,0.8951248588021486
85,46936345,1,0.8951248588021486
86,14607364,1,0.8951248588021486
87,17753764,1,0.8951248588021486
88,446994,1,0.8951248588021486
89,65241,1,0.8951248588021486
90,46936402,1,0.8951248588021486
91,7311735,1,0.8951248588021486
92,47936,1,0.8951248588021486
93,446056,1,0.8951248588021486
94,444235,1,0.8951248588021486
95,164912,1,0.8951248588021486
96,46936501,1,0.8951248588021486
97,15600,1,0.8951248588021486
98,1707,1,0.8951248588021486
99,447955,1,0.8951248588021486
100,46936568,1,0.8951248588021486
101,1137,1,0.8951248588021486
102,11852,1,0.8951248588021486
103,136254590,1,0.8951248588021486
104,46936604,1,0.8951248588021486
105,46936610,1,0.8951248588021486
106,448582,1,0.8951248588021486
107,46936644,1,0.8951248588021486
108,46936646,1,0.8951248588021486
109,719436,1,0.8951248588021486
110,46936662,1,0.8951248588021486
111,46936667,1,0.8951248588021486
112,5226,1,0.8951248588021486
113,1543,1,0.8951248588021486
114,135678089,1,0.8951248588021486
115,135413405,1,0.8951248588021486
116,92436671,1,0.8951248588021486
117,46936728,1,0.8951248588021486
118,4288,1,0.8951248588021486
119,46936824,1,0.8951248588021486
120,447966,1,0.8951248588021486
121,46936832,1,0.8951248588021486
122,46936833,1,0.8951248588021486
123,46936842,1,0.8951248588021486
124,46936844,1,0.8951248588021486
125,447411,1,0.8951248588021486
126,136122641,1,0.8951248588021486
127,227,1,0.8951248588021486
128,121904,1,0.8951248588021486
129,8391,1,0.8951248588021486
130,46936892,1,0.8951248588021486
131,448926,1,0.8951248588021486
132,439553,1,0.8951248588021486
133,8405,1,0.8951248588021486
134,46936951,1,0.8951248588021486
135,456468,1,0.8951248588021486
136,688859,1,0.8951248588021486
137,449146,1,0.8951248588021486
138,46936993,1,0.8951248588021486
139,1493,1,0.8951248588021486
140,7708,1,0.8951248588021486
141,69602,1,0.8951248588021486
142,6102812,1,0.8951248588021486
143,637516,1,0.8951248588021486
144,135565050,1,0.8951248588021486
145,153270,1,0.8951248588021486
146,119373,1,0.8951248588021486
147,4622,1,0.8951248588021486
148,71613,1,0.8951248588021486
149,3025803,1,0.8951248588021486
150,216325,1,0.8951248588021486
151,16129664,1,0.8951248588021486
152,56927674,1,0.8951248588021486
153,12594,1,0.8951248588021486
154,24936221,1,0.8951248588021486
155,10113978,1,0.8951248588021486
156,10176082,1,0.8951248588021486
157,3998,1,0.8951248588021486
158,6623,1,0.8951248588021486
159,961704,1,0.8951248588021486
160,9978312,1,0.8951248588021486
161,5287692,1,0.8951248588021486
162,12000133,1,0.8951248588021486
163,24860536,1,0.8951248588021486
164,11332763,1,0.8951248588021486
165,11291932,1,0.8951248588021486
166,16040257,1,0.8951248588021486
167,135908261,1,0.8951248588021486
168,220535,1,0.8951248588021486
169,446346,1,0.8951248588021486
